Metal1,Metal2,Metal1_Composition,Metal2_Composition,Site,adsorption_energy
Ta,Os,0.75,0.25,hollow,-1.04215300805933
Zr,Ta,0.75,0.25,hollow,-1.0422859356576453
Ag,Co,0.5,0.5,bridge,0.5027433783407389
Zr,Mo,0.75,0.25,hollow,-1.0432210548596856
V,Cd,0.75,0.25,hollow,-1.0439628371559309
Ta,Ti,0.75,0.25,hollow,-1.0443250206580783
Hg,Cu,0.75,0.25,top,0.5045968818422182
Y,Re,0.75,0.25,hollow,-1.0451444915588295
V,Hg,0.75,0.25,hollow,-1.0455620502570753
Au,Fe,0.5,0.5,top,0.5055986689449412
Y,La,0.75,0.25,top,0.5056966298425607
Au,Mo,0.75,0.25,top,0.505761256944453
Hf,Ir,0.75,0.25,hollow,-1.045928179358242
Zr,Nb,0.75,0.25,hollow,-1.046353901455376
Sc,Cr,0.75,0.25,hollow,-1.046382881660037
Zr,Au,0.75,0.25,hollow,-1.0465269659570993
Zr,Rh,0.75,0.25,hollow,-1.046727377760334
Y,Tc,0.75,0.25,hollow,-1.0469589465564866
Au,Pd,0.75,0.25,hollow,0.5070302598406045
Zr,Re,0.75,0.25,hollow,-1.047073370557854
Hf,Pd,0.75,0.25,hollow,-1.0477418181571636
Zr,Zn,0.75,0.25,hollow,-1.0478193706576064
Y,Pt,0.75,0.25,hollow,-1.0479916186586422
Ag,La,0.75,0.25,hollow,0.5082244313389594
Y,Pt,0.75,0.25,hollow,-1.048718162560334
Ag,Au,0.5,0.5,top,0.5088730147408853
W,Ag,0.75,0.25,hollow,-1.0488953087578636
V,Zn,0.75,0.25,hollow,-1.0494389921577465
Ti,Pt,0.75,0.25,hollow,-1.0496916498586586
Ti,Ni,0.75,0.25,hollow,-1.049743079357512
Cd,Cu,0.75,0.25,bridge,0.5099488167407173
Ag,Zn,0.5,0.5,hollow,0.5101591607390503
Ta,Ir,0.75,0.25,hollow,-1.0502737013584635
Y,Pd,0.75,0.25,hollow,-1.0503366956608886
Ti,W,0.75,0.25,hollow,-1.050459691158693
Zn,Ni,0.75,0.25,bridge,0.5105950871448215
Cd,Rh,0.5,0.5,~,0.5107976758418147
Cu,Ag,0.75,0.25,top,0.5109557740370576
Ti,V,0.75,0.25,hollow,-1.0513364419593645
Nb,Ti,0.75,0.25,hollow,-1.051363109057064
Ti,Pd,0.75,0.25,hollow,-1.0525311577575565
Au,Pd,0.75,0.25,top,0.5126481860397973
Pd,Cu,0.75,0.25,top,0.5135543251390402
W,Ti,0.75,0.25,hollow,-1.053664647958584
Nb,Zn,0.75,0.25,hollow,-1.0538035620620292
Y,Pd,0.75,0.25,hollow,-1.053809140360471
Ta,Cd,0.75,0.25,hollow,-1.0549313378605518
Au,Cd,0.5,0.5,bridge,0.5153372149443669
Hf,Ta,0.75,0.25,hollow,-1.0555910779575868
Ta,Hg,0.75,0.25,hollow,-1.0557000595572106
Ag,Zn,0.75,0.25,bridge,0.5175150780424076
Ag,Cd,0.5,0.5,hollow,0.5179861071456173
Ti,Ir,0.75,0.25,hollow,-1.058097790558321
Y,Mn,0.75,0.25,hollow,-1.0581875881570966
Y,Au,0.75,0.25,hollow,-1.0582199696573014
Cr,Nb,0.75,0.25,hollow,-1.0583096311592897
Au,Hg,0.5,0.5,bridge,0.5184404011424988
Au,Hg,0.5,0.5,bridge,0.5184522381396448
Ag,Y,0.75,0.25,hollow,0.5194929375439017
Y,Cu,0.75,0.25,hollow,-1.0598673468584536
Hf,Nb,0.75,0.25,hollow,-1.059876598758791
Au,Nb,0.75,0.25,top,0.5207604437391922
Cu,Cd,0.75,0.25,top,0.5211796351368605
Ti,Pd,0.75,0.25,hollow,-1.0612775767576466
Y,Ag,0.75,0.25,hollow,-1.0614403009594469
Zn,Cd,0.75,0.25,bridge,0.5215459004475917
Hf,V,0.75,0.25,hollow,-1.0617528235588622
Hf,Ir,0.75,0.25,hollow,-1.0621359599562936
Ti,Re,0.75,0.25,hollow,-1.062204260556399
La,Cd,0.75,0.25,top,0.5222948937417016
Ti,Co,0.75,0.25,hollow,-1.0623380043607256
Hf,Zn,0.75,0.25,hollow,-1.0627718899549734
Cu,Sc,0.75,0.25,top,0.5229415722433544
Y,Cd,0.75,0.25,top,0.5236204963412376
Ag,Au,0.75,0.25,top,0.5239021341413093
Hf,Sc,0.75,0.25,top,0.5241527509433865
Au,Zn,0.5,0.5,bridge,0.524432211947925
Hf,Re,0.75,0.25,hollow,-1.064446342558739
Nb,Cd,0.75,0.25,hollow,-1.0646543735592502
Y,Ru,0.75,0.25,hollow,-1.0649362834583087
Ti,Pt,0.75,0.25,hollow,-1.0652673099602623
Hf,Pt,0.75,0.25,hollow,-1.065279963258007
V,Zn,0.75,0.25,hollow,-1.065601193556148
Ta,Cr,0.75,0.25,bridge,-1.065602554254809
Hf,Ag,0.75,0.25,hollow,-1.0657516725577525
Hf,Cr,0.75,0.25,hollow,-1.0657992924561484
Zn,Zr,0.5,0.5,top,0.5264668071404515
Au,Ag,0.75,0.25,top,0.5267062672437817
Hf,Cd,0.75,0.25,hollow,-1.066812916457792
Hf,Rh,0.75,0.25,hollow,-1.067875657156918
Zr,Ag,0.75,0.25,top,0.5278978537435535
Ti,Ru,0.75,0.25,hollow,-1.068624378355679
Y,Mn,0.75,0.25,hollow,-1.0687000260577122
Zn,Ag,0.75,0.25,bridge,0.5287924280355867
Au,Zr,0.75,0.25,top,0.528945764142037
Ta,Zn,0.75,0.25,hollow,-1.0691352721541705
Nb,Rh,0.75,0.25,hollow,-1.06936806545761
Ti,Mo,0.75,0.25,hollow,-1.069648614858096
Au,Sc,0.75,0.25,top,0.5298102697425122
Zn,Cu,0.75,0.25,hollow,0.5298600666365303
Ta,Cd,0.75,0.25,hollow,-1.0698910682576468
Ti,Os,0.75,0.25,hollow,-1.070290123260719
Ta,V,0.75,0.25,hollow,-1.0705701283577298
Y,Cd,0.75,0.25,hollow,-1.070728634657797
Hf,Au,0.75,0.25,hollow,-1.0707543494599747
Cu,Re,0.75,0.25,hollow,0.5309713795368509
V,Co,0.75,0.25,hollow,-1.0710604774567116
Hf,Hg,0.75,0.25,hollow,-1.0712819781574296
Ti,Tc,0.75,0.25,hollow,-1.0714604848571696
Ta,Hg,0.75,0.25,hollow,-1.0718248452567138
Zn,Pd,0.75,0.25,hollow,0.5318494909379581
Ti,Cr,0.75,0.25,hollow,-1.0720474343570174
Ag,Cd,0.5,0.5,hollow,0.5322939888438043
Ti,Re,0.75,0.25,hollow,-1.073456303855863
Ta,Nb,0.75,0.25,hollow,-1.0741500580579384
Sc,Cr,0.75,0.25,hollow,-1.0741549560579813
Pt,Sc,0.5,0.5,top,0.5345272271415809
Cu,Zn,0.75,0.25,top,0.5345464111533431
Y,Hg,0.75,0.25,hollow,-1.0747220413568073
Au,Zn,0.75,0.25,top,0.5354906462389692
Mo,Sc,0.75,0.25,bridge,-1.0760185276548953
Zr,Cd,0.75,0.25,hollow,-1.0761065565593242
Ti,Cu,0.75,0.25,hollow,-1.076225198156834
Au,Cu,0.75,0.25,top,0.5363381446450433
Nb,Hg,0.75,0.25,hollow,-1.0770148725559636
Cu,Pd,0.5,0.5,top,0.5380509652468675
Ti,Cu,0.75,0.25,hollow,-1.078655038657388
Re,Y,0.5,0.5,~,0.5387143788439346
Zn,Ir,0.75,0.25,bridge,0.5397542618457294
Y,Zn,0.75,0.25,hollow,-1.0800679897610903
Ag,Mo,0.5,0.5,top,0.5401725008423739
Hf,Ag,0.75,0.25,top,0.5402248827422511
Au,Ta,0.75,0.25,top,0.5405646168447049
Au,Fe,0.75,0.25,top,0.5406062503434725
Hf,Au,0.75,0.25,hollow,-1.08070840976049
Os,Ta,0.75,0.25,top,0.5415914384402924
Y,Au,0.75,0.25,hollow,-1.0823610930574148
Au,Zn,0.5,0.5,bridge,0.5423672350453046
Au,Mn,0.75,0.25,top,0.5429600349425812
Au,Co,0.75,0.25,top,0.543010376041849
Y,Ag,0.75,0.25,hollow,-1.0834441061587938
Hf,Rh,0.75,0.25,hollow,-1.084838417455984
Sc,Re,0.75,0.25,hollow,-1.0848925680574837
Ti,Tc,0.75,0.25,hollow,-1.0850385572548191
Ta,Nb,0.75,0.25,hollow,-1.0850588297571164
Sc,Re,0.75,0.25,hollow,-1.0850823674581704
Zr,Hg,0.75,0.25,hollow,-1.0851435931571984
Ag,Pt,0.75,0.25,bridge,0.5458272984479038
Ti,Os,0.75,0.25,hollow,-1.0860901411606108
Pd,Mn,0.75,0.25,top,0.5475817524429942
Pd,Zr,0.75,0.25,top,0.5476115489409779
Zr,Ir,0.75,0.25,hollow,-1.0892386343575424
Ag,Zn,0.5,0.5,bridge,0.5493967517404883
Sc,Tc,0.75,0.25,hollow,-1.0912144528583383
Au,Co,0.75,0.25,hollow,0.5521652379402724
V,Nb,0.75,0.25,hollow,-1.0922720233602092
Ti,Ag,0.75,0.25,hollow,-1.0927524402604547
Ti,Rh,0.75,0.25,hollow,-1.0930215608559308
Hf,Cd,0.75,0.25,hollow,-1.0935788499582202
Ti,Zn,0.75,0.25,hollow,-1.094180493760149
Hf,Tc,0.75,0.25,hollow,-1.094901051156711
W,Cr,0.75,0.25,hollow,-1.0952490847584784
Fe,Ni,0.5,0.5,top,0.556391982238921
Ag,La,0.75,0.25,top,0.5569378425362004
Zr,Rh,0.75,0.25,hollow,-1.0970574172597196
Nb,Ir,0.75,0.25,hollow,-1.0972035424592548
Au,Rh,0.75,0.25,hollow,0.5580612645435679
Hf,Os,0.75,0.25,hollow,-1.098612275755812
Cu,Hg,0.5,0.5,top,0.558809849740129
Ti,Au,0.75,0.25,hollow,-1.0995741981559777
Hf,W,0.75,0.25,hollow,-1.1007051032565585
Au,Mn,0.75,0.25,top,0.560995740140271
Hf,Re,0.75,0.25,hollow,-1.1010495994587188
Cu,Y,0.75,0.25,top,0.5614006455444098
Cu,Hg,0.75,0.25,bridge,0.5614746605433822
Ti,Au,0.75,0.25,hollow,-1.1019900248565762
Au,Hf,0.75,0.25,top,0.5620673245403225
Zn,Cd,0.75,0.25,hollow,0.5627647523442931
Hf,Mo,0.75,0.25,hollow,-1.103110181457822
Hf,Hg,0.75,0.25,hollow,-1.1037337303559696
Zn,Hf,0.75,0.25,top,0.5646139019454779
Cr,Ti,0.5,0.5,top,0.5648011162384421
Ir,V,0.75,0.25,top,0.564863974440442
Au,Cd,0.75,0.25,top,0.5649068324428583
Co,Cu,0.75,0.25,top,0.5649427514445335
Sc,Tc,0.75,0.25,hollow,-1.1049913043561617
Ti,Zn,0.75,0.25,hollow,-1.1052043695590044
Ag,Co,0.75,0.25,hollow,0.5661343379406674
Hf,Os,0.75,0.25,hollow,-1.1064650729558425
Pd,Hf,0.75,0.25,top,0.5668980254422706
Au,Pt,0.75,0.25,hollow,0.5688183327411309
Y,Cd,0.75,0.25,hollow,-1.1095851302588642
Cd,Cu,0.75,0.25,top,0.5696666476406165
Ta,Au,0.75,0.25,hollow,-1.1096960166568977
Cr,Ag,0.75,0.25,top,0.5709114324427276
Cu,Zn,0.5,0.5,top,0.5714885858406262
Mo,W,0.75,0.25,hollow,-1.1134760859594903
Zr,Ru,0.75,0.25,hollow,-1.1136160885571087
Y,Hg,0.75,0.25,hollow,-1.1136935050571708
Fe,Hf,0.75,0.25,top,0.5736947488412909
Ti,Ag,0.75,0.25,hollow,-1.1141933780590705
Mn,Ti,0.5,0.5,top,0.5750422565406836
Au,Zn,0.5,0.5,hollow,0.5751554559474528
Ta,Ir,0.75,0.25,hollow,-1.11518346435966
Zn,Cu,0.75,0.25,hollow,0.5761648622365385
Ta,W,0.75,0.25,hollow,-1.116336410656885
Ag,Cd,0.5,0.5,bridge,0.5775599898416033
Sc,Fe,0.75,0.25,hollow,-1.1187512848582344
Hf,Ru,0.75,0.25,hollow,-1.1188088369590048
Ti,Cd,0.75,0.25,hollow,-1.118840538259036
Zn,Pt,0.75,0.25,hollow,0.5789646414423544
Ti,Cd,0.75,0.25,hollow,-1.1196625941583704
Cd,Mn,0.5,0.5,bridge,0.579831324143953
Sc,Rh,0.75,0.25,hollow,-1.1199036869611234
Zn,Cu,0.75,0.25,bridge,0.5802465698443768
Ag,Rh,0.5,0.5,bridge,0.5803590888399697
Hf,Ru,0.75,0.25,hollow,-1.1211457506569502
Au,Zn,0.5,0.5,hollow,0.5814487687466965
Sc,Ir,0.75,0.25,hollow,-1.1247198297596412
Ta,Cr,0.75,0.25,hollow,-1.124859152157086
Ir,Nb,0.75,0.25,top,0.5863666821433355
Sc,Os,0.75,0.25,hollow,-1.126526801758672
Fe,Y,0.5,0.5,top,0.5867768937432913
Au,Y,0.75,0.25,hollow,0.5868552625406949
Au,Zn,0.5,0.5,hollow,0.587112274043676
Cr,Hf,0.5,0.5,top,0.5876343245445526
Ti,Ru,0.75,0.25,hollow,-1.1279100925557657
Au,Zn,0.75,0.25,bridge,0.5879431736402978
Sc,Os,0.75,0.25,hollow,-1.1284099655594844
Sc,Ru,0.75,0.25,hollow,-1.128422074757481
Hf,Zn,0.5,0.5,top,0.5889238719401249
Ti,Hg,0.75,0.25,hollow,-1.1289969151575576
Ti,Hg,0.75,0.25,hollow,-1.1292660357566715
Sc,Pd,0.75,0.25,hollow,-1.129349166457331
La,Hg,0.75,0.25,top,0.5893777577412322
Cd,Zn,0.75,0.25,top,0.5908048588471786
Ta,Au,0.75,0.25,hollow,-1.1318215928576765
Au,Zn,0.5,0.5,hollow,0.594304514947936
Sc,Pt,0.75,0.25,hollow,-1.1348205594576657
Hf,Tc,0.75,0.25,hollow,-1.1359518727576583
Hg,Pd,0.75,0.25,top,0.5965457805405379
Sc,Ru,0.75,0.25,hollow,-1.1367449485578334
Au,Hg,0.75,0.25,top,0.5978141031419284
Cd,Zn,0.75,0.25,bridge,0.5978800907478501
Nb,V,0.75,0.25,hollow,-1.1385277023573224
Cu,La,0.75,0.25,top,0.5986477239357839
Nb,Ta,0.75,0.25,hollow,-1.139370438958366
Sc,Fe,0.75,0.25,hollow,-1.139676566958741
Zn,Cd,0.75,0.25,bridge,0.6018075098409383
Fe,Ti,0.5,0.5,top,0.6024589503440723
Os,V,0.75,0.25,top,0.6035431878417796
Cd,Zn,0.5,0.5,bridge,0.6036674078359567
Sc,Rh,0.75,0.25,hollow,-1.1447542111590965
Mo,Ti,0.75,0.25,hollow,-1.1454253800575032
Sc,Ag,0.75,0.25,hollow,-1.1457414402566144
Sc,Cu,0.75,0.25,hollow,-1.146604449258092
Zn,Hg,0.75,0.25,bridge,0.6084311687455113
Zn,Y,0.75,0.25,hollow,0.6088992045415864
Mn,Ru,0.5,0.5,top,0.609511460738787
Ag,Cd,0.5,0.5,hollow,0.6112682277389752
Sc,Pd,0.75,0.25,hollow,-1.1533185860562014
Au,Cd,0.5,0.5,hollow,0.6136557544423624
Cd,Zn,0.5,0.5,bridge,0.6143028412416527
Tc,Ti,0.5,0.5,top,0.6146414868426575
Cr,Zr,0.5,0.5,top,0.6147307402434592
Sc,Zn,0.75,0.25,hollow,-1.1548376616583198
Ru,Zr,0.5,0.5,top,0.6151627209410719
Sc,Pt,0.75,0.25,hollow,-1.1554723671569889
Zn,Cd,0.75,0.25,hollow,0.615551707743208
Zn,Ti,0.75,0.25,top,0.6160798806459127
Sc,Au,0.75,0.25,hollow,-1.1563134709567464
Sc,Ir,0.75,0.25,hollow,-1.1564397317588089
Cr,Ta,0.75,0.25,hollow,-1.1572455969571536
Nb,V,0.75,0.25,hollow,-1.1575975762598034
Cu,Hg,0.75,0.25,top,0.6181088974490478
Sc,Zn,0.75,0.25,hollow,-1.159178149459848
Sc,Cd,0.75,0.25,hollow,-1.160324428959001
Zn,Cd,0.75,0.25,bridge,0.620663910443028
Ag,Cd,0.5,0.5,hollow,0.6224704741407834
Zn,Nb,0.75,0.25,top,0.6256314845386726
Cd,Zn,0.5,0.5,top,0.6262031957385545
Au,Zn,0.5,0.5,bridge,0.6265208886480025
Fe,Zr,0.75,0.25,top,0.6278360148362765
Sc,Ag,0.75,0.25,hollow,-1.1699184827584477
Sc,Hg,0.75,0.25,hollow,-1.1705058404577071
Ag,Cd,0.5,0.5,bridge,0.6310481826449461
Zn,Ag,0.75,0.25,bridge,0.6316163563397197
Au,Ru,0.75,0.25,hollow,0.631893504240935
Au,Ir,0.75,0.25,hollow,0.6323608597422492
Ta,Mo,0.75,0.25,hollow,-1.1731943250588015
Sc,Cd,0.75,0.25,hollow,-1.1753614396575074
Sc,Au,0.75,0.25,hollow,-1.1755339598593937
Os,Nb,0.75,0.25,top,0.6355643199395047
Ag,Cd,0.5,0.5,bridge,0.6376076227398073
Fe,Ti,0.75,0.25,top,0.6421433523437656
Zn,Y,0.75,0.25,hollow,0.6428002350376403
Cd,Pt,0.75,0.25,hollow,0.6438431113429317
Sc,Hg,0.75,0.25,hollow,-1.1866740283576007
Zn,Ag,0.75,0.25,bridge,0.646847928445851
Mo,Zr,0.5,0.5,top,0.6469486105425233
Ru,Ti,0.5,0.5,top,0.6481324417409553
Au,Y,0.75,0.25,top,0.6500688039423324
V,Os,0.75,0.25,hollow,-1.190190147360198
V,W,0.75,0.25,hollow,-1.1904229406599995
Fe,La,0.5,0.5,top,0.6509032410404245
Co,La,0.5,0.5,top,0.6536441075450341
Zn,Os,0.75,0.25,hollow,0.6540998982464146
Zn,Au,0.75,0.25,bridge,0.6564539550390975
Cd,La,0.75,0.25,top,0.6573741080437969
Ag,Pd,0.75,0.25,hollow,0.6595137391423407
Sc,Cu,0.75,0.25,hollow,-1.1997319551582848
Ta,Tc,0.75,0.25,hollow,-1.2006402710566988
Zn,Pt,0.75,0.25,bridge,0.6644965517416779
Mo,Ag,0.75,0.25,top,0.6667633960433079
Ag,Re,0.5,0.5,bridge,0.6703886326368149
Rh,Hf,0.75,0.25,top,0.6718575031418652
Ta,Ru,0.75,0.25,hollow,-1.215406392558151
W,Cr,0.75,0.25,hollow,-1.2157972840568334
Co,Hf,0.75,0.25,top,0.6763905115376758
Nb,W,0.75,0.25,hollow,-1.2193606147584148
Cd,Au,0.75,0.25,top,0.6808788932439995
Ta,Mo,0.75,0.25,hollow,-1.2211973831572038
V,Ru,0.75,0.25,hollow,-1.2229813614603415
Zn,Zr,0.75,0.25,hollow,0.68428807154217
Au,Sc,0.75,0.25,hollow,0.6887877458403011
Nb,W,0.75,0.25,hollow,-1.230589664358348
Hf,Tc,0.5,0.5,top,0.6920336558405609
Au,Cu,0.75,0.25,top,0.6932095957427293
Ni,Hf,0.75,0.25,top,0.6934772197428458
Zn,Cd,0.75,0.25,top,0.6940747817434669
Ag,Rh,0.75,0.25,hollow,0.6957779423474051
Co,Zr,0.75,0.25,top,0.6970760613412779
Au,Tc,0.75,0.25,hollow,0.698862488640799
Ta,Re,0.75,0.25,hollow,-1.23920220355555
Os,Cu,0.75,0.25,top,0.6999528488386488
Cd,Zn,0.75,0.25,bridge,0.7004200682431758
Cd,Rh,0.75,0.25,hollow,0.7011327344416998
Ag,Zn,0.5,0.5,top,0.7025558897376243
Co,Y,0.5,0.5,top,0.7057630235404133
Ni,Zr,0.75,0.25,top,0.7064697031464959
Tc,Zr,0.5,0.5,top,0.7070405979402778
Pt,Ti,0.75,0.25,top,0.7090058040421638
Ag,Zn,0.75,0.25,top,0.7109436628461765
Cd,Rh,0.75,0.25,bridge,0.7174995655414307
Cd,Pd,0.75,0.25,bridge,0.7181915509400199
Ag,Pt,0.75,0.25,hollow,0.7194929354455155
Zn,Nb,0.75,0.25,hollow,0.7211184074413097
W,Nb,0.75,0.25,hollow,-1.261291996760491
Nb,Re,0.75,0.25,hollow,-1.262723451559367
Zn,Au,0.75,0.25,bridge,0.722909188539262
V,Mo,0.75,0.25,hollow,-1.2635298609556855
Zn,Ir,0.75,0.25,hollow,0.726601773444628
Cd,Ir,0.75,0.25,hollow,0.7284638483406809
Pt,Cu,0.75,0.25,top,0.7322591561396905
Fe,Pt,0.5,0.5,top,0.7330414834441683
W,Ta,0.75,0.25,hollow,-1.2757767524553572
Zn,Cr,0.75,0.25,hollow,0.7389932934466117
W,Ag,0.75,0.25,top,0.7396948028408872
Fe,Cu,0.75,0.25,bridge,0.7411463941471368
Cd,Y,0.75,0.25,top,0.7429386719423121
Au,La,0.75,0.25,top,0.7435706563419728
Ag,Ru,0.75,0.25,hollow,0.745491235743458
Cd,Au,0.75,0.25,bridge,0.7471209255427596
Co,Ti,0.75,0.25,top,0.747852911838919
Hf,Y,0.75,0.25,top,0.7490394642418607
Mn,Y,0.5,0.5,top,0.750678541841836
Os,Hf,0.75,0.25,top,0.751829175344966
Cd,Cu,0.75,0.25,bridge,0.7542892204410521
Cd,Au,0.75,0.25,hollow,0.7555486993415172
Nb,Sc,0.75,0.25,top,0.7568994724433935
Ag,Cr,0.75,0.25,hollow,0.7583209951417587
Nb,Mo,0.75,0.25,hollow,-1.2987431604587698
Ta,Tc,0.75,0.25,hollow,-1.2990371793593738
Cd,Ni,0.75,0.25,bridge,0.7596883671403987
Cr,Mo,0.75,0.25,hollow,-1.300261283558001
W,V,0.75,0.25,hollow,-1.30115925916013
Au,Mo,0.75,0.25,hollow,0.7612256743423416
Cd,Au,0.75,0.25,hollow,0.7618852782407259
Cd,Au,0.75,0.25,hollow,0.7632870726420435
Cd,Pd,0.75,0.25,bridge,0.7650457443424159
Hf,Os,0.5,0.5,top,0.7663986944399142
Au,Zr,0.75,0.25,hollow,0.7672153080393684
Cd,Ir,0.75,0.25,bridge,0.7698441998409464
Hg,Zn,0.75,0.25,top,0.7714689915419797
Au,Re,0.75,0.25,hollow,0.7749864710431495
Os,Zr,0.5,0.5,top,0.7753565459434242
Zn,Mo,0.75,0.25,top,0.7754777726450186
Cd,Ag,0.75,0.25,bridge,0.776154927943054
La,Rh,0.5,0.5,top,0.7783658528396984
Cd,Zn,0.75,0.25,bridge,0.7795189352482623
V,Tc,0.75,0.25,hollow,-1.3200698103564434
Tc,Sc,0.75,0.25,top,0.7816340760410014
Re,Ti,0.5,0.5,top,0.7858868072408143
Zn,Cr,0.75,0.25,hollow,0.7865605611450803
Cd,Au,0.75,0.25,bridge,0.7894895944419034
Ag,Co,0.5,0.5,top,0.7908697558459892
Mn,V,0.5,0.5,bridge,-1.3322428229575678
Zn,W,0.75,0.25,hollow,0.7943256015360305
Zr,Cd,0.75,0.25,top,0.7943694119394706
Zn,Mn,0.75,0.25,top,0.7980082543445235
Fe,Cd,0.75,0.25,hollow,0.7984746574448138
Mn,V,0.5,0.5,hollow,-1.3386776349607032
Ti,Y,0.75,0.25,top,0.7988832362434835
Zn,Zr,0.75,0.25,hollow,0.7991088187418711
Cd,Pt,0.75,0.25,bridge,0.7992054190445117
Ag,Tc,0.75,0.25,hollow,0.8009653153431202
Ag,Hg,0.75,0.25,bridge,0.8014798826416438
Ti,Hg,0.75,0.25,top,0.8029782774438274
Cd,Au,0.75,0.25,bridge,0.8048923262440724
Co,Sc,0.5,0.5,top,0.8066337187420061
Nb,W,0.5,0.5,hollow,-1.3500004278602944
Os,Ti,0.5,0.5,top,0.8124462063397289
Cd,Cu,0.75,0.25,hollow,0.813081047942461
Hf,Re,0.5,0.5,top,0.8134905793422433
V,Sc,0.75,0.25,top,0.8141410674407155
Cd,Au,0.75,0.25,hollow,0.8145233873410973
Cd,Zr,0.75,0.25,top,0.81787161214109
Hf,Cd,0.75,0.25,top,0.819351639243024
Cd,Ag,0.75,0.25,bridge,0.8196372227439781
Zn,Cr,0.75,0.25,top,0.820550164739899
Cd,Sc,0.75,0.25,top,0.8230893949412632
Zn,W,0.75,0.25,hollow,0.8231741583377072
Cd,Ag,0.75,0.25,bridge,0.8262581605422668
Zn,Fe,0.75,0.25,top,0.8265739486314772
Zn,Tc,0.75,0.25,hollow,0.8284677250422021
Rh,Sc,0.5,0.5,top,0.8315303662393774
Co,Ag,0.75,0.25,top,0.8339257843408916
Cd,Cu,0.75,0.25,bridge,0.8345474284406293
Ag,Cu,0.5,0.5,top,0.8377032686485393
Cd,Cu,0.75,0.25,hollow,0.8378400058436739
Cu,Zn,0.5,0.5,top,0.8404820951336944
Ag,Nb,0.75,0.25,hollow,0.8406727108386178
Os,Zr,0.75,0.25,top,0.8409962543419454
Re,Zr,0.5,0.5,top,0.8430052706399067
Mn,V,0.5,0.5,hollow,-1.38497957335764
Mn,V,0.5,0.5,hollow,-1.3852587621576902
Zn,Tc,0.75,0.25,hollow,0.8462645142363101
Ag,Cu,0.75,0.25,top,0.8466056089391998
Cu,Ag,0.75,0.25,top,0.8472129670417701
Nb,Y,0.75,0.25,top,0.8497433536404344
Fe,Zn,0.75,0.25,bridge,0.8506460912404066
Ag,Mo,0.75,0.25,hollow,0.8509152118431587
Ni,Ag,0.75,0.25,top,0.8545962318467275
Cd,Ru,0.75,0.25,hollow,0.8587522264433858
Zn,Cu,0.75,0.25,top,0.8622815429344257
V,Y,0.75,0.25,top,0.862307529842866
Cd,Os,0.75,0.25,hollow,0.8628152942410736
Ir,Ti,0.75,0.25,top,0.8630465910437408
Ag,Zn,0.75,0.25,top,0.8660300471465519
Fe,Ag,0.75,0.25,hollow,0.8750464030463547
Ag,Hg,0.5,0.5,hollow,0.8759339024409485
Cr,La,0.5,0.5,top,0.8764299659424353
Cd,Hf,0.75,0.25,top,0.8775339318426916
Ag,Cd,0.5,0.5,top,0.8799847250420783
Cd,Hg,0.5,0.5,top,0.8832392065424131
Cr,Zn,0.75,0.25,top,0.8841345971386829
Ag,Re,0.75,0.25,hollow,0.8844803177426286
Cd,Ir,0.75,0.25,hollow,0.8872000955389296
Ag,Hg,0.5,0.5,hollow,0.8891112871433791
Pd,Zn,0.75,0.25,top,0.8897088491367242
Ir,Hf,0.75,0.25,top,0.893028501942382
Os,Ag,0.75,0.25,top,0.8994250819460206
Mo,Zn,0.75,0.25,top,0.904469936439483
Cd,Ti,0.75,0.25,top,0.9044948348428364
Ag,Au,0.75,0.25,top,0.9065072528401572
Fe,Ag,0.75,0.25,hollow,0.9072695796430992
Cd,Zn,0.75,0.25,top,0.9085125956417244
Zn,Os,0.75,0.25,hollow,0.9103456905441192
Pd,Sc,0.75,0.25,top,0.9126371612410652
Ir,Ag,0.75,0.25,top,0.9163047115444272
Hg,Ag,0.75,0.25,top,0.9169062191404294
Ru,Sc,0.5,0.5,top,0.9260756391422832
Ag,Hg,0.5,0.5,top,0.9277208394424008
Ag,Hg,0.75,0.25,top,0.9278745837373492
Tc,Y,0.5,0.5,top,0.9310440296403896
Cd,V,0.75,0.25,hollow,0.9331450206455258
Ru,Zn,0.5,0.5,top,0.9349790679416684
Rh,Zn,0.5,0.5,top,0.9363861686443044
Ir,Mn,0.5,0.5,top,0.9390783268436564
Ir,Zr,0.75,0.25,top,0.9403442004413876
Cr,Hg,0.75,0.25,top,0.9428469674394648
Ag,Re,0.5,0.5,top,0.9507662964397524
Nb,Hg,0.75,0.25,top,0.9552775357415442
Cd,Cr,0.75,0.25,hollow,0.9554750904399328
Cd,Cr,0.75,0.25,hollow,0.9573235597427184
Cd,Nb,0.75,0.25,hollow,0.959528362041084
Cu,Cd,0.75,0.25,top,0.959738025741018
Zn,Nb,0.75,0.25,hollow,0.9630344128391072
La,Ru,0.5,0.5,top,0.9638938843427524
Cd,Re,0.75,0.25,hollow,0.964446819744836
Zn,Ti,0.75,0.25,hollow,0.9649465568445804
Cd,Ta,0.75,0.25,top,0.9669290422434926
Ru,Zn,0.75,0.25,top,0.9691040480402364
Zn,Cd,0.75,0.25,top,0.9694534422460775
Cd,Mn,0.75,0.25,top,0.970405432542094
Ag,Au,0.5,0.5,top,0.9706148241394033
Ag,Cd,0.5,0.5,top,0.9714605539420802
Cd,Ru,0.75,0.25,hollow,0.9727826189419204
Hg,W,0.75,0.25,top,0.9733282072420764
